,business_id,name,latitude,longitude,address,stars_y,city,is_recommended,attributes.NoiseLevel,attributes.Open24Hours,attributes.BusinessParking.garage,attributes.BusinessParking.validated,attributes.BikeParking,attributes.BusinessParking.valet,attributes.BusinessParking.street,categories_mexican,categories_american,categories_italian,categories_japanese,categories_seafood,categories_chinese,categories_thai,categories_fast_food,categories_vegan,categories_vegetarian
0,EJFdWX908N8Yc2XG0Lky8A,River Moon Cafe,40.472735,-79.9632647,104 43rd St,3.8,PITTSBURGH,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
1,o1fTwfqN0sDFNpV1CkOPPg,Crazy Mocha Coffee,40.469294899999994,-79.9612733,4032 Butler St,3.4375,PITTSBURGH,0,,,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0
2,-nHkhiuerqmfBG3v2v9O-g,Bruegger's Bagels,40.344193700000005,-79.970963,5217 Clairton Blvd,2.4,PITTSBURGH,0,,,,,True,,,0,0,0,0,0,0,0,0,0,0
3,mLP-jIIRdoaYM7fJqqFurw,Napoli Pizzeria,40.434399,-79.9229828,2006 Murray Ave,3.8867924528301887,PITTSBURGH,0,average,,False,False,True,False,True,0,0,1,0,0,0,0,0,0,0
4,j37Z4LIXTH9j6KOq9aX8DQ,Beer Emporium,40.4599557,-79.930726,302 S Saint Clair St,3.4142011834319526,PITTSBURGH,0,average,False,False,False,True,False,True,0,1,0,0,0,0,0,0,0,0
5,575BoZY8tDPcfSRcdsUNLw,Eat'n Park,40.4167567,-80.0303278,1250 Banksville Rd,3.0238095238095237,PITTSBURGH,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
6,2cfzQGANxuIGcCUrlwnV7w,Popeyes Louisiana Kitchen,40.4299884,-79.81329140000001,3420 William Penn Hwy,2.1666666666666665,PITTSBURGH,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
7,J9f-9Prw2YVM-fiZqv2fmQ,Original Hot Dog Shop,40.442147,-79.956513,3901 Forbes Ave,3.4597156398104265,PITTSBURGH,1,average,,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0
8,a5xUI7TvsNhM5gZr6KowDg,Sesame Inn,40.546446483000004,-80.0190292792,711 Browns Ln,3.6451612903225805,PITTSBURGH,0,average,,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0
9,SCDym9EeJT8YUkaqVO4cZQ,Camille's Sidewalk Cafe,40.7852453,-80.3314019,4596 5th Ave,3.2857142857142856,PITTSBURGH,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
10,v0KawuAO7clhXCDKobFs0g,Currito - Burritos Without Borders,40.4963091402,-80.2461576462,Pittsburgh International Airport,3.23943661971831,PITTSBURGH,0,average,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
11,R06MTQpLNdsnr5wrCkMXfQ,Doubleday's,40.4435521,-80.00220279999999,121 6th St,3.3043478260869565,PITTSBURGH,0,average,,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0
12,nF5TXLMmC6IJgQxE9CEZPw,Sun Penang,40.4382561,-79.9218667,5829 Forbes Ave,3.2432432432432434,PITTSBURGH,0,average,,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0
13,Fbycyr3KEjDQ4wO9AStmvQ,Cafe Sam,40.456227,-79.940241,5242 Baum Blvd,3.76056338028169,PITTSBURGH,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
