x,y,value
Monday,0:00,4
Monday,1:00,6
Monday,2:00,10
Monday,3:00,12
Monday,4:00,23
Monday,5:00,32
Monday,6:00,21
Monday,7:00,15
Monday,8:00,10
Monday,9:00,9
Monday,10:00,2
Monday,11:00,1
Monday,12:00,3
Monday,13:00,0
Monday,14:00,0
Monday,15:00,0
Monday,16:00,0
Monday,17:00,0
Monday,18:00,0
Monday,19:00,0
Monday,20:00,0
Monday,21:00,2
Monday,22:00,1
Monday,23:00,8
Tuesday,0:00,5
Tuesday,1:00,7
Tuesday,2:00,10
Tuesday,3:00,13
Tuesday,4:00,10
Tuesday,5:00,14
Tuesday,6:00,9
Tuesday,7:00,6
Tuesday,8:00,8
Tuesday,9:00,8
Tuesday,10:00,2
Tuesday,11:00,4
Tuesday,12:00,5
Tuesday,13:00,0
Tuesday,14:00,1
Tuesday,15:00,8
Tuesday,16:00,5
Tuesday,17:00,7
Tuesday,18:00,1
Tuesday,19:00,5
Tuesday,20:00,9
Tuesday,21:00,5
Tuesday,22:00,4
Tuesday,23:00,10
Wednesday,0:00,15
Wednesday,1:00,16
Wednesday,2:00,10
Wednesday,3:00,13
Wednesday,4:00,10
Wednesday,5:00,14
Wednesday,6:00,9
Wednesday,7:00,6
Wednesday,8:00,8
Wednesday,9:00,8
Wednesday,10:00,2
Wednesday,11:00,4
Wednesday,12:00,0
Wednesday,13:00,1
Wednesday,14:00,5
Wednesday,15:00,9
Wednesday,16:00,5
Wednesday,17:00,4
Wednesday,18:00,10
Wednesday,19:00,15
Wednesday,20:00,16
Wednesday,21:00,10
Wednesday,22:00,13
Wednesday,23:00,10
Thursday,0:00,14
Thursday,1:00,9
Thursday,2:00,6
Thursday,3:00,8
Thursday,4:00,8
Thursday,5:00,2
Thursday,6:00,4
Thursday,7:00,5
Thursday,8:00,0
Thursday,9:00,1
Thursday,10:00,8
Thursday,11:00,5
Thursday,12:00,7
Thursday,13:00,10
Thursday,14:00,13
Thursday,15:00,6
Thursday,16:00,6
Thursday,17:00,3
Thursday,18:00,11
Thursday,19:00,16
Thursday,20:00,9
Thursday,21:00,8
Thursday,22:00,13
Thursday,23:00,10
Friday,0:00,8
Friday,1:00,13
Friday,2:00,10
Friday,3:00,0
Friday,4:00,0
Friday,5:00,0
Friday,6:00,0
Friday,7:00,0
Friday,8:00,0
Friday,9:00,0
Friday,10:00,0
Friday,11:00,0
Friday,12:00,0
Friday,13:00,0
Friday,14:00,0
Friday,15:00,12
Friday,16:00,5
Friday,17:00,16
Friday,18:00,10
Friday,19:00,17
Friday,20:00,9
Friday,21:00,7
Friday,22:00,6
Friday,23:00,3
Saturday,0:00,4
Saturday,1:00,9
Saturday,2:00,3
Saturday,3:00,4
Saturday,4:00,0
Saturday,5:00,0
Saturday,6:00,0
Saturday,7:00,1
Saturday,8:00,0
Saturday,9:00,0
Saturday,10:00,0
Saturday,11:00,0
Saturday,12:00,0
Saturday,13:00,1
Saturday,14:00,0
Saturday,15:00,4
Saturday,16:00,9
Saturday,17:00,7
Saturday,18:00,4
Saturday,19:00,11
Saturday,20:00,13
Saturday,21:00,16
Saturday,22:00,7
Saturday,23:00,2
Sunday,0:00,3
Sunday,1:00,4
Sunday,2:00,11
Sunday,3:00,13
Sunday,4:00,16
Sunday,5:00,7
Sunday,6:00,0
Sunday,7:00,0
Sunday,8:00,1
Sunday,9:00,2
Sunday,10:00,0
Sunday,11:00,2
Sunday,12:00,0
Sunday,13:00,0
Sunday,14:00,0
Sunday,15:00,2
Sunday,16:00,9
Sunday,17:00,9
Sunday,18:00,6
Sunday,19:00,4
Sunday,20:00,4
Sunday,21:00,10
Sunday,22:00,5
Sunday,23:00,15
